address,ste,tickets
terra1qwz5x4ets3fqzua4apxpzqx8a5amnfeclcuxxv,297.09,1
terra1qdnqk5c80z8yfyq92077ura9p3z9ajcyjmt7pw,256.66,1
terra1qd0k3le6vhnguyqw5yhq7js6qxdf65m8hqx0m0,1935.63,7
terra1qdvpzftrqmxxastarqye68lql655ejmr0sk0vn,2309.09,9
terra1qvjf0zgwljykj8v8acavc6esmkwrhwsz7n86v6,717.51,2
terra1qvg3mmj3f5jv57r5qvj9pljy2vyg85zkepvukh,806.52,3
terra1qtkcr0x0gu4tvtgpg7wvn656g4rx3cr0ruax6k,251.81,1
terra1qfcfvj6phqxvkdd4acdfmlt2l4zcn4c4yx2cxe,509.22,2
terra1qf4traf23q43zu98ldc84fuyu0eaxccz8u6asz,299.95,1
terra1qgljkdy2pxadyd63p8yetmd0x48ch7dc7vukea,1145.83,4
terra1qg5rh20s49v6d7sj6gaejusfk48fy96kdzmfqz,1999.92,7
terra1qg2a4uzntn0n6865ty3vzmkd27pdtjj2t96zlm,775.84,3
terra1q85vvlah7n6tqkafmevw77maqd9ptxflu9fcee,2674.21,10
terra1q8jqwdrf3xrkgsuv7u6u3ta6wmjj382u0dhps0,251.15,1
terra1q82c092pa9l5w3zf67auy3xhnxngct7dc3wt2z,516.65,2
terra1q8f4ppn8yudvvsxcdu4v5sctlv8yl4lrp87wed,438.07,1
terra1q8yyzed5432zw8qqtfl0zc6qrgc84q8n429u0y,788.54,3
terra1q8q56eqm98sudzd7avkvmt598656yqtch8ag8u,649.48,2
terra1qxmupc0vhla9v6hc2zr5xq86nq4daf47ph9yxe,250.72,1
terra1qx9jqgqfhjd2jz6ysz5qe4rd2pm5cc2cj5xn5a,260.37,1
terra1q97dyg5yqelfxh7elymp5ugqep546uc9ztmysr,587.09,2
terra1q9mr2z69z6s48wn9ms9xmvwvvv3szf68dmegc9,302.50,1
terra1q94eyrmm8z3vh7l6e7vgg3k88hpn9062vdt6s7,5384.27,21
terra1q94y6t2udct5kmvw4vktmncgq49gr5r59zr2pn,371.65,1
terra1q9jylaqd06jdjzs6ygmfa42jm9sglvgzj0qskd,559.09,2
terra1q9fxz0wqkc6f7lll6mnhwvdgkjqe444tgp6jf2,388.20,1
terra1qynhzmu6mrt9v8tzprnpsj2wv9g9wnxc4pyvy3,433.42,1
terra1qrjz2aulu2mg8t77cqte28nvgrlaplasfzyuvc,254.02,1
terra1qr3dx4qh7xsewkkg80e6ehq295fv6upsk7w7x4,1775.34,7
terra1qzauc8kq3vnzcygdahd92xartdguewy6y6nyx9,401.94,1
terra1qzj4sx7rvs4gyjctdkmgpr2zllchh74zks0am2,438.29,1
terra1qpd3udztefy6e9m4xssgyjx4ye40gfdhr36wmz,283.74,1
terra1qq7x4yz093u6z96q5gq8vmz42wuhf3584hlez5,314.40,1
terra1qqufqn64gl7cw0jvwvz47clql8xzyapv6r44s6,385.28,1
terra1qq34ss656dk85rgpdsua4534ffv6w3v0drepgl,326.17,1
